"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","correct"
3973,"adult",17,NA,2539,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",11724,1
3982,"adult",22,NA,2540,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",7957,1
3970,"adult",22,NA,2541,1001,"Symbol","* @","* %","~ $","~{","~{",11517,1
3977,"adult",25,NA,2542,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",32283,1
3972,"adult",20,NA,2543,1003,"Latin","e f","e h","k l","kn","kn",17641,1
3980,"adult",24,NA,2544,102,"Latin","c d","c d d","j k","jkk","jkk",14262,1
3953,"adult",33,NA,2545,1004,"Latin","d e","d f f","g h","gii","gii",18526,1
3971,"adult",19,NA,2546,1004,"Symbol","! ^","! # #","$ {","$??","$??",8771,1
3983,"adult",22,NA,2547,1001,"Latin","a b","a c","g h","gi","gi",7413,1
3962,"adult",30,NA,2548,101,"Latin","a","b","j","k","k",3870,1
3973,"adult",17,NA,2549,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",11073,1
3974,"adult",19,NA,2550,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",16849,1
3982,"adult",22,NA,2551,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12034,1
3981,"adult",17,NA,2552,1001,"Latin","a b","a c","g h","gi","gi",16724,1
3970,"adult",22,NA,2553,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",13215,1
3975,"adult",20,NA,2554,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",13381,1
3978,"adult",22,NA,2555,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10836,1
3977,"adult",25,NA,2556,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",17447,1
3953,"adult",33,NA,2557,1005,"Latin","c d","b d","m m n n","llnn","llnn",18436,1
3982,"adult",22,NA,2558,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",10216,1
3983,"adult",22,NA,2559,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",15211,1
3973,"adult",17,NA,2560,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",12577,1
3972,"adult",20,NA,2561,1004,"Latin","d e","d f f","g h","gii","gii",20917,1
3971,"adult",19,NA,2562,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",18544,1
3962,"adult",30,NA,2563,102,"Latin","c d","c d d","j k","jkk","jkk",13621,1
3976,"adult",27,NA,2564,1001,"Latin","a b","a c","g h","gi","gi",11122,1
3970,"adult",22,NA,2565,1003,"Symbol","@ %","@ ^","# ~","#{","#{",9654,1
3973,"adult",17,NA,2566,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",8137,1
3978,"adult",22,NA,2567,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12464,1
3981,"adult",17,NA,2568,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",17258,1
3982,"adult",22,NA,2569,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",9582,1
3983,"adult",22,NA,2570,1003,"Latin","e f","e h","k l","kn","kn",12108,1
3977,"adult",25,NA,2571,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",16348,1
3975,"adult",20,NA,2572,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",19144,1
3976,"adult",27,NA,2573,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13298,1
3982,"adult",22,NA,2574,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",7091,1
3970,"adult",22,NA,2575,1004,"Symbol","! ^","! # #","$ {","$??","$??",14517,1
3980,"adult",24,NA,2576,1001,"Latin","a b","a c","g h","gi","gi",10504,1
3978,"adult",22,NA,2577,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",9724,1
3973,"adult",17,NA,2578,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",11381,1
3983,"adult",22,NA,2579,1004,"Latin","d e","d f f","g h","gii","gii",8565,1
3966,"adult",19,NA,2580,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",89083,1
3974,"adult",19,NA,2581,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",34938,1
3977,"adult",25,NA,2582,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",11404,1
3962,"adult",30,NA,2583,1001,"Latin","a b","a c","g h","gi","gi",8090,1
3953,"adult",33,NA,2584,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",14551,1
3985,"adult",31,NA,2585,101,"Latin","a","b","j","k","k",24418,1
3975,"adult",20,NA,2586,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11349,1
3982,"adult",22,NA,2587,1001,"Symbol","* @","* %","~ $","~{","~{",7469,1
3970,"adult",22,NA,2588,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",12842,1
3978,"adult",22,NA,2589,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12545,1
3980,"adult",24,NA,2590,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",14150,1
3983,"adult",22,NA,2591,1005,"Latin","c d","b d","m m n n","llnn","llnn",12561,1
3981,"adult",17,NA,2592,1003,"Latin","e f","e h","k l","kn","kj",26770,0
3962,"adult",30,NA,2593,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",9222,1
3975,"adult",20,NA,2594,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",9833,1
3974,"adult",19,NA,2595,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",11615,1
3976,"adult",27,NA,2596,1003,"Latin","e f","e h","k l","kn","km",21411,0
3977,"adult",25,NA,2597,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",11926,1
3973,"adult",17,NA,2598,1001,"Symbol","* @","* %","~ $","~{","~{",10563,1
3966,"adult",19,NA,2599,1003,"Symbol","@ %","@ ^","# ~","#{","#{",15762,1
3982,"adult",22,NA,2600,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",13353,1
3972,"adult",20,NA,2601,1005,"Latin","c d","b d","m m n n","llnn","llnn",42365,1
3953,"adult",33,NA,2602,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",17305,1
3983,"adult",22,NA,2603,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",6775,1
3985,"adult",31,NA,2604,102,"Latin","c d","c d d","j k","jkk","jkk",18166,1
3962,"adult",30,NA,2605,1003,"Latin","e f","e h","k l","kn","kn",9979,1
3973,"adult",17,NA,2606,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",10246,1
3982,"adult",22,NA,2607,1003,"Symbol","@ %","@ ^","# ~","#{","#{",8261,1
3977,"adult",25,NA,2608,1001,"Symbol","* @","* %","~ $","~{","~{",8543,1
3981,"adult",17,NA,2609,1004,"Latin","d e","d f f","g h","gii","gii",16048,1
3988,"adult",32,NA,2610,101,"Latin","a","b","j","k","k",5449,1
3980,"adult",24,NA,2611,1003,"Latin","e f","e h","k l","kn","km",21135,0
3982,"adult",22,NA,2612,1004,"Symbol","! ^","! # #","$ {","$??","$??",6327,1
3966,"adult",19,NA,2613,1004,"Symbol","! ^","! # #","$ {","$??","$??",16549,1
3976,"adult",27,NA,2614,1004,"Latin","d e","d f f","g h","gii","gii",17439,1
3978,"adult",22,NA,2615,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",24468,1
3962,"adult",30,NA,2616,1004,"Latin","d e","d f f","g h","gii","gii",9552,1
3974,"adult",19,NA,2617,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",19933,1
3983,"adult",22,NA,2618,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",15205,1
3988,"adult",32,NA,2619,102,"Latin","c d","c d d","j k","jkk","jkk",6695,1
3975,"adult",20,NA,2620,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&nu;&nu;&xi;",23608,0
3980,"adult",24,NA,2621,1004,"Latin","d e","d f f","g h","gii","gii",10259,1
3973,"adult",17,NA,2622,1003,"Symbol","@ %","@ ^","# ~","#{","#{",15968,1
3982,"adult",22,NA,2623,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",10376,1
3977,"adult",25,NA,2624,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",14790,1
3986,"adult",21,NA,2625,101,"Latin","a","b","j","k","k",3557,1
3966,"adult",19,NA,2626,1005,"Symbol","^ #","! #","? ? : :","{{::","{{:",15731,0
3975,"adult",20,NA,2627,1001,"Symbol","* @","* %","~ $","~{","~{",9743,1
3983,"adult",22,NA,2628,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",12884,1
3978,"adult",22,NA,2629,1001,"Symbol","* @","* %","~ $","~{","~{",12784,1
3986,"adult",21,NA,2630,102,"Latin","c d","c d d","j k","jkk","jkk",6205,1
3973,"adult",17,NA,2631,1004,"Symbol","! ^","! # #","$ {","$??","$??",8991,1
3984,"adult",23,NA,2632,101,"Latin","a","b","j","k","k",6664,1
3977,"adult",25,NA,2633,1003,"Symbol","@ %","@ ^","# ~","#{","#{",9512,1
3981,"adult",17,NA,2634,1005,"Latin","c d","b d","m m n n","llnn","nnnn",23801,0
3962,"adult",30,NA,2635,1005,"Latin","c d","b d","m m n n","llnn","llnn",18668,1
3953,"adult",33,NA,2636,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",36284,0
3974,"adult",19,NA,2637,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",22211,1
3972,"adult",20,NA,2638,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",21496,1
3973,"adult",17,NA,2639,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",9328,1
3988,"adult",32,NA,2640,1001,"Latin","a b","a c","g h","gi","gi",7253,1
3984,"adult",23,NA,2641,102,"Latin","c d","c d d","j k","jkk","jkk",10172,1
3983,"adult",22,NA,2642,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12163,1
3977,"adult",25,NA,2643,1004,"Symbol","! ^","! # #","$ {","$??","$??",9587,1
3978,"adult",22,NA,2644,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",12707,1
3990,"adult",17,NA,2645,101,"Latin","a","b","j","k","k",4387,1
3986,"adult",21,NA,2646,1001,"Latin","a b","a c","g h","gi","gi",6590,1
3985,"adult",31,NA,2647,1001,"Latin","a b","a c","g h","gi","gi",25347,1
3987,"adult",26,NA,2648,101,"Latin","a","b","j","k","k",5121,1
3975,"adult",20,NA,2649,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",19481,1
3962,"adult",30,NA,2650,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10148,1
3953,"adult",33,NA,2651,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",13394,1
3974,"adult",19,NA,2652,1001,"Symbol","* @","* %","~ $","~{","~{",10914,1
3972,"adult",20,NA,2653,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",14602,1
3988,"adult",32,NA,2654,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",13175,1
3990,"adult",17,NA,2655,102,"Latin","c d","c d d","j k","jkk","jkk",11266,1
3983,"adult",22,NA,2656,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",13631,1
3978,"adult",22,NA,2657,1003,"Symbol","@ %","@ ^","# ~","#{","#{",12912,1
3986,"adult",21,NA,2658,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",12268,1
3987,"adult",26,NA,2659,102,"Latin","c d","c d d","j k","jkk","jkk",11968,1
3992,"adult",33,NA,2660,101,"Latin","a","b","j","k","k",3269,1
3977,"adult",25,NA,2661,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",17600,1
3976,"adult",27,NA,2662,1005,"Latin","c d","b d","m m n n","llnn","llnn",49195,1
3983,"adult",22,NA,2663,1001,"Symbol","* @","* %","~ $","~{","~{",5901,1
3975,"adult",20,NA,2664,1003,"Symbol","@ %","@ ^","# ~","#{","#{",16905,1
3984,"adult",23,NA,2665,1001,"Latin","a b","a c","g h","gi","gi",9692,1
3962,"adult",30,NA,2666,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",16227,1
3992,"adult",33,NA,2667,102,"Latin","c d","c d d","j k","jkk","jkk",9270,1
3978,"adult",22,NA,2668,1004,"Symbol","! ^","! # #","$ {","$??","$??",12902,1
3986,"adult",21,NA,2669,1003,"Latin","e f","e h","k l","kn","kn",11645,1
3953,"adult",33,NA,2670,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",21543,1
3981,"adult",17,NA,2671,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",30421,1
3983,"adult",22,NA,2672,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",10388,1
3990,"adult",17,NA,2673,1001,"Latin","a b","a c","g h","gi","gi",7177,1
3972,"adult",20,NA,2674,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",21435,1
3988,"adult",32,NA,2675,1003,"Latin","e f","e h","k l","kn","kn",21322,1
3986,"adult",21,NA,2676,1004,"Latin","d e","d f f","g h","gii","gii",9268,1
3985,"adult",31,NA,2677,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",31607,1
3975,"adult",20,NA,2678,1004,"Symbol","! ^","! # #","$ {","$??","$??",12719,1
3962,"adult",30,NA,2679,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",10718,1
3992,"adult",33,NA,2680,1001,"Latin","a b","a c","g h","gi","gi",4746,1
3984,"adult",23,NA,2681,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",12752,1
3976,"adult",27,NA,2682,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9997,1
3983,"adult",22,NA,2683,1003,"Symbol","@ %","@ ^","# ~","#{","#{",7359,1
3989,"adult",25,NA,2684,101,"Latin","a","b","j","k","k",4607,1
3974,"adult",19,NA,2685,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",30895,1
3987,"adult",26,NA,2686,1001,"Latin","a b","a c","g h","gi","gi",7845,1
3990,"adult",17,NA,2687,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",11250,1
3988,"adult",32,NA,2688,1004,"Latin","d e","d f f","g h","gii","gii",10128,1
3989,"adult",25,NA,2689,102,"Latin","c d","c d d","j k","jkk","k",4437,0
3972,"adult",20,NA,2690,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",12004,1
3993,"adult",17,NA,2691,101,"Latin","a","b","j","k","k",5748,1
3992,"adult",33,NA,2692,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",8748,1
3983,"adult",22,NA,2693,1004,"Symbol","! ^","! # #","$ {","$??","$??",8863,1
3962,"adult",30,NA,2694,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",10952,1
3978,"adult",22,NA,2695,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",24244,1
3987,"adult",26,NA,2696,1002,"Latin","c d","c c e e","m n","mmoo","moo",10417,0
3986,"adult",21,NA,2697,1005,"Latin","c d","b d","m m n n","llnn","llnn",17415,1
3993,"adult",17,NA,2698,102,"Latin","c d","c d d","j k","jkk","lmm",7823,0
3953,"adult",33,NA,2699,1001,"Symbol","* @","* %","~ $","~{","~{",13722,1
3975,"adult",20,NA,2700,1005,"Symbol","^ #","! #","? ? : :","{{::","{??:",17753,0
3976,"adult",27,NA,2701,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",15784,1
3992,"adult",33,NA,2702,1003,"Latin","e f","e h","k l","kn","kn",8252,1
3984,"adult",23,NA,2703,1003,"Latin","e f","e h","k l","kn","kn",20367,1
3981,"adult",17,NA,2704,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&mu;&mu;",27891,0
3962,"adult",30,NA,2705,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",8960,1
3972,"adult",20,NA,2706,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",14187,1
3980,"adult",24,NA,2707,1005,"Latin","c d","b d","m m n n","llnn","llnn",81180,1
3992,"adult",33,NA,2708,1004,"Latin","d e","d f f","g h","gii","gii",7711,1
3988,"adult",32,NA,2709,1005,"Latin","c d","b d","m m n n","llnn","llnn",18347,1
3987,"adult",26,NA,2710,1003,"Latin","e f","e h","k l","kn","kn",12524,1
3985,"adult",31,NA,2711,1003,"Latin","e f","e h","k l","kn","kn",28217,1
3974,"adult",19,NA,2712,1003,"Symbol","@ %","@ ^","# ~","#{","#{",24654,1
3983,"adult",22,NA,2713,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",18365,1
3984,"adult",23,NA,2714,1004,"Latin","d e","d f f","g h","gii","gii",13031,1
3990,"adult",17,NA,2715,1003,"Latin","e f","e h","k l","kn","km",29514,0
3962,"adult",30,NA,2716,1001,"Symbol","* @","* %","~ $","~{","~{",7602,1
3987,"adult",26,NA,2717,1004,"Latin","d e","d f f","g h","gii","gii",11163,1
3972,"adult",20,NA,2718,1001,"Symbol","* @","* %","~ $","~{","~{",11406,1
3974,"adult",19,NA,2719,1004,"Symbol","! ^","! # #","$ {","$??","$??",9272,1
3976,"adult",27,NA,2720,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",21696,1
3990,"adult",17,NA,2721,1004,"Latin","d e","d f f","g h","gii","gii",5543,1
3992,"adult",33,NA,2722,1005,"Latin","c d","b d","m m n n","llnn","llnn",16043,1
3989,"adult",25,NA,2723,1001,"Latin","a b","a c","g h","gi","gi",9235,1
3985,"adult",31,NA,2724,1004,"Latin","d e","d f f","g h","gii","gii",16620,1
3981,"adult",17,NA,2725,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",22984,1
3994,"adult",17,NA,2726,101,"Latin","a","b","j","k","k",6962,1
3980,"adult",24,NA,2727,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",14795,1
3953,"adult",33,NA,2728,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",36376,1
3989,"adult",25,NA,2729,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",12450,1
3962,"adult",30,NA,2730,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",17870,1
3972,"adult",20,NA,2731,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",18005,1
3984,"adult",23,NA,2732,1005,"Latin","c d","b d","m m n n","llnn","llnn",22526,1
3988,"adult",32,NA,2733,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",17802,1
3987,"adult",26,NA,2734,1005,"Latin","c d","b d","m m n n","llnn","llmm",19528,0
3994,"adult",17,NA,2735,102,"Latin","c d","c d d","j k","jkk","jkk",11662,1
3976,"adult",27,NA,2736,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",19775,1
3990,"adult",17,NA,2737,1005,"Latin","c d","b d","m m n n","llnn","llnn",18805,1
3980,"adult",24,NA,2738,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12833,1
3993,"adult",17,NA,2739,1001,"Latin","a b","a c","g h","gi","gi",12608,1
3992,"adult",33,NA,2740,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",12262,1
3989,"adult",25,NA,2741,1003,"Latin","e f","e h","k l","kn","kn",8757,1
3986,"adult",21,NA,2742,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",11791,1
3997,"adult",26,NA,2743,101,"Latin","a","b","j","k","",11771,0
3953,"adult",33,NA,2744,1003,"Symbol","@ %","@ ^","# ~","#{","#{",13078,1
3972,"adult",20,NA,2745,1003,"Symbol","@ %","@ ^","# ~","#{","#{",11400,1
3962,"adult",30,NA,2746,1003,"Symbol","@ %","@ ^","# ~","#{","#{",14875,1
3989,"adult",25,NA,2747,1004,"Latin","d e","d f f","g h","gii","gii",7616,1
3986,"adult",21,NA,2748,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",6907,1
3990,"adult",17,NA,2749,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",8143,1
3992,"adult",33,NA,2750,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12212,1
3981,"adult",17,NA,2751,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",29205,1
3984,"adult",23,NA,2752,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9959,1
3974,"adult",19,NA,2753,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",37221,1
3988,"adult",32,NA,2754,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",19030,1
3993,"adult",17,NA,2755,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",16284,1
3976,"adult",27,NA,2756,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",18543,1
3986,"adult",21,NA,2757,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",6896,1
3972,"adult",20,NA,2758,1004,"Symbol","! ^","! # #","$ {","$??","$??",12015,1
3953,"adult",33,NA,2759,1004,"Symbol","! ^","! # #","$ {","$??","$??",13859,1
3980,"adult",24,NA,2760,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",20176,1
3987,"adult",26,NA,2761,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",10479,1
3994,"adult",17,NA,2762,1001,"Latin","a b","a c","g h","gi","gi",14150,1
3992,"adult",33,NA,2763,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",8536,1
3995,"adult",28,NA,2764,101,"Latin","a","b","j","k","k",7415,1
3990,"adult",17,NA,2765,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",12909,1
3989,"adult",25,NA,2766,1005,"Latin","c d","b d","m m n n","llnn","llnn",15289,1
3992,"adult",33,NA,2767,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",7822,1
3996,"adult",21,NA,2768,101,"Latin","a","b","j","k","k",6051,1
3985,"adult",31,NA,2769,1005,"Latin","c d","b d","m m n n","llnn","llnn",46388,1
